0600500001[169 106 22 60 0 0 1; 345 92 31 88 1 0 1; 402 84 35 110 2 0 1; ]
0600500002[169 107 22 60 0 0 1; 349 92 31 89 1 0 1; 404 84 36 111 2 0 1; ]
0600500003[170 107 22 59 0 0 1; 352 92 32 91 1 0 1; 407 84 37 112 2 0 1; ]
0600500004[170 107 22 59 0 0 1; 356 92 32 92 1 0 1; 410 84 38 113 2 0 1; ]
0600500005[171 107 22 59 0 0 1; 359 92 32 94 1 0 1; 412 83 38 114 2 0 1; ]
0600500006[172 107 22 59 0 0 1; 363 91 33 96 1 0 1; 416 82 39 116 2 0 1; ]
0600500007[173 106 22 59 0 0 1; 367 89 34 98 1 0 1; 419 80 40 119 2 0 1; ]
0600500008[174 105 22 59 0 0 1; 371 87 35 100 1 0 1; 423 79 40 121 2 0 1; ]
0600500009[174 104 22 59 0 0 1; 375 86 35 101 1 0 1; 426 77 40 123 2 0 1; ]
0600500010[174 103 22 59 0 0 1; 379 85 35 101 1 0 1; 430 76 40 124 2 0 1; ]
0600500011[174 102 23 59 0 0 1; 383 84 35 101 1 0 1; 433 75 40 125 2 0 1; ]
0600500012[174 101 24 60 0 0 1; 387 83 35 101 1 0 1; 437 74 40 125 2 0 1; ]
0600500013[174 100 24 60 0 0 1; 391 82 35 101 1 0 1; 440 73 40 126 2 0 1; ]
0600500014[176 100 25 61 0 0 1; 396 82 34 99 1 0 1; 444 72 40 127 2 0 1; ]
0600500015[177 100 25 62 0 0 1; 400 81 34 99 1 0 1; 447 70 39 128 2 0 1; ]
0600500016[177 100 25 62 0 0 1; 405 81 34 99 1 0 1; 451 70 39 129 2 0 1; ]
0600500017[178 100 26 62 0 0 1; 409 80 34 100 1 0 1; 455 70 39 130 2 0 1; ]
0600500018[178 100 26 62 0 0 1; 414 79 36 103 1 0 1; 458 70 39 131 2 0 1; ]
0600500019[178 100 26 62 0 0 1; 418 79 37 107 1 0 1; 462 70 39 132 2 0 1; ]
0600500020[178 100 26 62 0 0 1; 423 78 38 111 1 0 1; 465 70 39 133 2 0 1; ]
0600500021[178 100 26 62 0 0 1; 428 78 38 114 1 0 1; 469 70 39 134 2 0 1; ]
0600500022[178 100 26 62 0 0 1; 433 78 38 117 1 0 1; ]
0600500023[178 101 26 62 0 0 1; 437 79 38 119 1 0 1; ]
0600500024[178 102 26 62 0 0 1; 442 79 38 120 1 0 1; ]
0600500025[178 104 26 61 0 0 1; 447 79 38 120 1 0 1; ]
0600500026[179 105 26 61 0 0 1; 452 79 38 120 1 0 1; ]
0600500027[179 106 26 61 0 0 1; 457 80 38 120 1 0 1; ]
0600500028[180 107 26 61 0 0 1; 462 81 38 121 1 0 1; ]
0600500029[180 107 26 61 0 0 1; ]
0600500092[172 97 31 82 0 0 1; ]
0600500093[173 96 30 83 0 0 1; ]
0600500094[173 96 30 83 0 0 1; ]
0600500095[173 97 30 83 0 0 1; ]
0600500096[173 97 30 84 0 0 1; ]
0600500097[173 97 31 84 0 0 1; ]
0600500098[173 98 31 84 0 0 1; ]
0600500099[173 98 32 85 0 0 1; ]
0600500100[174 97 33 85 0 0 1; ]
0600500101[175 97 33 85 0 0 1; ]
0600500102[175 96 34 86 0 0 1; ]
0600500103[177 95 32 86 0 0 1; ]
0600500104[178 93 31 86 0 0 1; ]
0600500105[179 93 30 87 0 0 1; ]
0600500106[180 93 30 87 0 0 1; ]
0600500107[181 93 30 87 0 0 1; ]
0600500108[182 93 30 87 0 0 1; ]
0600500109[183 93 30 87 0 0 1; ]
0600500110[183 93 31 87 0 0 1; ]
0600500111[184 93 32 87 0 0 1; ]
0600500112[185 93 33 88 0 0 1; ]
0600500113[186 93 34 88 0 0 1; ]
0600500114[186 93 33 88 0 0 1; ]
0600500115[187 93 33 88 0 0 1; ]
0600500116[188 93 32 88 0 0 1; ]
0600500117[188 93 32 88 0 0 1; ]
0600500118[188 93 32 88 0 0 1; ]
0600500119[188 93 32 88 0 0 1; ]
0600500120[188 93 32 88 0 0 1; ]
0600500121[188 93 32 88 0 0 1; ]
0600500122[188 93 32 89 0 0 1; ]
0600500123[188 93 32 89 0 0 1; ]
0600500124[188 93 32 89 0 0 1; ]
0600500125[188 93 32 89 0 0 1; ]
0600500126[188 93 32 89 0 0 1; ]
0600500127[188 93 32 90 0 0 1; ]
0600500128[188 93 32 90 0 0 1; ]
0600500129[188 92 32 91 0 0 1; ]
0600500130[188 91 32 93 0 0 1; ]
0600500131[188 89 32 95 0 0 1; ]
0600500132[187 88 32 96 0 0 1; ]
0600500133[187 87 32 97 0 0 1; ]
0600500134[187 86 33 98 0 0 1; ]
0600500135[186 85 33 99 0 0 1; ]
0600500136[185 84 34 99 0 0 1; ]
0600500137[185 84 36 100 0 0 1; ]
0600500138[184 83 37 101 0 0 1; ]
0600500139[183 82 38 101 0 0 1; ]
0600500140[182 82 38 101 0 0 1; ]
0600500141[182 82 37 101 0 0 1; ]
0600500142[181 82 35 101 0 0 1; ]
0600500143[181 82 33 101 0 0 1; ]
0600500144[180 82 32 101 0 0 1; ]
0600500145[179 83 33 100 0 0 1; ]
0600500146[177 85 33 99 0 0 1; ]
0600500147[175 86 34 97 0 0 1; ]
0600500148[173 87 35 97 0 0 1; ]
0600500149[172 86 34 97 0 0 1; ]
0600500150[171 86 34 98 0 0 1; ]
0600500151[170 86 34 99 0 0 1; ]
0600500152[168 86 34 99 0 0 1; ]
0600500153[167 86 34 100 0 0 1; ]
0600500154[165 86 34 101 0 0 1; ]
0600500155[164 86 34 101 0 0 1; ]
0600500156[162 86 34 102 0 0 1; ]
0600500157[160 86 35 102 0 0 1; ]
0600500158[158 86 36 103 0 0 1; ]
0600500159[156 86 36 104 0 0 1; ]
0600500160[154 86 38 104 0 0 1; ]
0600500161[152 86 39 104 0 0 1; ]
0600500162[150 86 40 105 0 0 1; ]
0600500163[147 86 40 106 0 0 1; ]
0600500164[145 85 40 108 0 0 1; ]
0600500165[142 83 39 110 0 0 1; ]
0600500166[139 80 37 112 0 0 1; ]
0600500167[136 80 37 113 0 0 1; ]
0600500168[132 80 38 113 0 0 1; ]
0600500169[127 80 39 113 0 0 1; ]
0600500170[123 80 41 112 0 0 1; ]
0600500171[119 80 42 112 0 0 1; ]
0600500172[117 80 42 110 0 0 1; ]
0600500173[114 81 42 109 0 0 1; ]
0600500174[111 81 41 108 0 0 1; ]
0600500175[107 80 41 109 0 0 1; ]
0600500176[103 79 39 112 0 0 1; ]
0600500177[98 77 37 114 0 0 1; ]
0600500178[94 76 36 116 0 0 1; ]
0600500179[89 75 37 116 0 0 1; ]
0600500180[85 74 38 117 0 0 1; ]
0600500181[80 73 40 117 0 0 1; ]
0600500182[75 73 42 117 0 0 1; ]
0600500183[70 73 45 117 0 0 1; ]
0600500184[65 72 46 118 0 0 1; ]
0600500185[60 72 48 118 0 0 1; ]
0600500186[54 71 48 118 0 0 1; ]
0600500187[49 70 48 119 0 0 1; ]
0600500188[43 67 47 121 0 0 1; ]
0600500189[37 65 47 123 0 0 1; ]
0600500190[31 63 46 125 0 0 1; ]
0600500191[25 61 46 126 0 0 1; ]
0600500192[19 61 45 126 0 0 1; ]
0600500193[13 61 45 125 0 0 1; ]
0600500194[6 61 45 125 0 0 1; ]
0600500195[0 60 45 124 0 0 1; ]
0600500196[]
0600500197[]
0600500198[]
0600500199[]
0600500200[]
0600500201[]
0600500202[]
0600500203[]
0600500204[]
0600500205[]
0600500206[]
0600500207[]
0600500208[]
0600500209[]
0600500210[]
0600500211[]
0600500212[]
0600500213[]
0600500214[]
0600500215[]
0600500216[]
0600500217[]
0600500218[]
0600500219[]
0600500220[]
0600500221[]
0600500222[]
0600500223[]
0600500224[]
0600500225[]
0600500226[]
0600500227[]
0600500228[]
0600500229[]
0600500230[]
0600500231[]
0600500232[]
0600500233[]
0600500234[]
0600500235[]
0600500236[]
0600500237[]
0600500238[]
0600500239[]
0600500240[]
0600500241[]
0600500242[]
0600500243[]
0600500244[]
0600500245[]
0600500246[]
0600500247[]
0600500248[]
0600500249[]
0600500250[]
0600500251[]
0600500252[]
0600500253[]
0600500254[]
0600500255[]
0600500256[]
0600500257[]
0600500258[]
0600500259[]
0600500260[]
0600500261[]
0600500262[]
0600500263[]
0600500264[]
0600500265[]
0600500266[]
0600500267[]
0600500268[]
0600500269[]
0600500270[]
0600500271[]
0600500272[]
0600500273[]
0600500274[]
0600500275[]
0600500276[]
0600500277[]
0600500278[]
0600500279[]
0600500280[]
0600500281[]
0600500282[]
0600500283[]
0600500284[]
0600500285[]
0600500286[]
0600500287[]
0600500288[]
0600500289[]
0600500290[]
0600500291[]
0600500292[]
0600500293[]
0600500294[]
0600500295[]
0600500296[]
0600500297[]
0600500298[]
0600500299[]
0600500300[]
0600500301[]
0600500302[]
0600500303[]
0600500304[]
0600500305[]
0600500306[]
0600500307[]
0600500308[]
0600500309[]
0600500310[]
0600500311[]
0600500312[]
0600500313[]
0600500314[]
0600500315[]
0600500316[]
0600500317[]
0600500318[]
0600500319[]
0600500320[]
0600500321[]
0600500322[]
0600500323[]
0600500324[]
0600500325[]
0600500326[]
0600500327[]
0600500328[]
0600500329[]
0600500330[]
0600500331[]
0600500332[]
0600500333[]
0600500334[]
0600500335[]
0600500336[]
0600500337[]
0600500338[]
0600500339[]
0600500340[]
0600500341[]
0600500342[]
0600500343[]
0600500344[]
0600500345[]
0600500346[]
0600500347[]
0600500348[]
0600500349[]
0600500350[]
0600500351[]
0600500352[]
0600500353[]
0600500354[]
0600500355[]
0600500356[]
0600500357[]
0600500358[]
0600500359[]
0600500360[]
0600500361[]
0600500362[]
0600500363[]
0600500364[]
0600500365[]
0600500366[]
0600500367[]
0600500368[]
0600500369[]
0600500370[]
0600500371[]
0600500372[]
0600500373[]
0600500374[481 116 26 66 5 0 1; ]
0600500375[468 115 26 66 5 0 1; ]
0600500376[455 114 26 66 5 0 1; ]
0600500377[442 108 26 68 5 0 1; ]
0600500378[429 106 26 70 5 0 1; ]
0600500379[417 106 25 70 5 0 1; ]
0600500380[405 107 24 70 5 0 1; ]
0600500381[393 108 25 69 5 0 1; ]
0600500382[381 108 25 69 5 0 1; ]
0600500383[370 108 25 69 5 0 1; ]
0600500384[358 109 26 68 5 0 1; ]
0600500385[345 109 26 69 5 0 1; ]
0600500386[332 108 26 69 5 0 1; ]
0600500387[320 108 26 69 5 0 1; ]
0600500388[308 108 27 69 5 0 1; ]
0600500389[297 107 27 70 5 0 1; ]
0600500390[286 107 27 70 5 0 1; ]
0600500391[276 106 28 71 5 0 1; ]
0600500392[266 106 29 70 5 0 1; ]
0600500393[256 106 29 68 5 0 1; ]
0600500394[246 106 29 68 5 0 1; ]
0600500395[237 106 29 67 5 0 1; ]
0600500396[227 106 28 67 5 0 1; ]
0600500397[218 106 27 67 5 0 1; ]
0600500398[209 106 26 67 5 0 1; ]
0600500399[201 106 25 67 5 0 1; ]
0600500400[192 106 26 68 5 0 1; ]
0600500401[184 106 27 70 5 0 1; ]
0600500402[175 106 28 71 5 0 1; ]
0600500403[167 106 28 72 5 0 1; ]
0600500404[159 106 28 72 5 0 1; ]
0600500405[151 106 28 71 5 0 1; ]
0600500406[144 106 28 71 5 0 1; ]
0600500407[137 106 28 71 5 0 1; ]
0600500408[131 104 27 71 5 0 1; ]
0600500409[126 103 27 71 5 0 1; ]
0600500410[120 103 27 71 5 0 1; ]
0600500411[114 103 27 71 5 0 1; ]
0600500412[107 103 27 71 5 0 1; ]
0600500413[101 103 28 71 5 0 1; ]
0600500414[95 103 28 71 5 0 1; ]
0600500415[89 103 28 72 5 0 1; ]
0600500416[83 103 28 73 5 0 1; ]
0600500417[78 103 28 73 5 0 1; ]
0600500418[72 103 28 73 5 0 1; ]
0600500419[67 103 28 73 5 0 1; ]
0600500420[62 103 28 72 5 0 1; ]
0600500421[57 103 28 71 5 0 1; ]
0600500422[53 103 28 71 5 0 1; ]
0600500423[48 103 27 71 5 0 1; ]
0600500424[44 103 27 71 5 0 1; 373 40 103 226 7 0 2; ]
0600500425[39 103 27 71 5 0 1; 375 38 103 228 7 0 2; ]
0600500426[35 103 27 71 5 0 1; 377 36 103 230 7 0 2; ]
0600500427[32 103 27 72 5 0 1; 379 35 103 231 7 0 2; ]
0600500428[28 103 27 73 5 0 1; 381 33 104 233 7 0 2; ]
0600500429[24 103 27 73 5 0 1; 382 32 104 233 7 0 2; ]
0600500430[19 102 26 73 5 0 1; 382 30 107 239 7 0 2; ]
0600500431[14 102 26 72 5 0 1; 382 29 109 244 7 0 2; ]
0600500432[9 101 26 71 5 0 1; 383 27 111 248 7 0 2; ]
0600500433[5 100 26 71 5 0 1; 383 27 112 250 7 0 2; ]
0600500434[2 100 26 71 5 0 1; 384 26 113 251 7 0 2; ]
0600500435[387 26 113 251 7 0 2; ]
0600500436[393 26 113 251 7 0 2; ]
0600500437[398 26 113 251 7 0 2; ]
0600500438[]
0600500439[]
0600500440[]
0600500441[]
0600500442[]
0600500443[]
0600500444[]
0600500445[]
0600500446[]
0600500447[]
0600500448[]
0600500449[]
0600500450[]
0600500451[]
0600500452[]
0600500453[]
0600500454[]
0600500455[]
0600500456[]
0600500457[]
0600500458[]
0600500459[]
0600500460[]
0600500461[]
0600500462[]
0600500463[]
0600500464[]
0600500465[]
0600500466[]
0600500467[]
0600500468[]
0600500469[]
0600500470[]
0600500471[]
0600500472[]
0600500473[]
0600500474[]
0600500475[]
0600500476[]
0600500477[]
0600500478[]
0600500479[]
0600500480[]
0600500481[]
0600500482[]
0600500483[]
0600500484[]
0600500485[]
0600500486[]
0600500487[]
0600500488[]
0600500489[]
0600500490[]
0600500491[]
0600500492[]
0600500493[]
0600500494[]
0600500495[]
0600500496[]
0600500497[]
0600500498[]
0600500499[]
0600500500[]
0600500501[]
0600500502[]
0600500503[]
0600500504[]
0600500505[]
0600500506[]
0600500507[]
0600500508[]
0600500509[]
0600500510[]
0600500511[]
0600500512[]
0600500513[]
0600500514[]
0600500515[]
0600500516[]
0600500517[]
0600500518[]
0600500519[]
0600500520[]
0600500521[]
0600500522[]
0600500523[]
0600500524[]
0600500525[]
0600500526[]
0600500527[]
0600500528[]
0600500529[]
0600500530[]
0600500531[]
0600500532[]
0600500533[]
0600500534[]
0600500535[]
0600500536[]
0600500537[]
0600500538[]
0600500539[]
0600500540[]
0600500541[]
0600500542[]
0600500543[]
0600500544[]
0600500545[]
0600500546[]
0600500547[]
0600500548[]
0600500549[]
0600500550[]
0600500551[]
0600500552[]
0600500553[]
0600500554[]
0600500555[]
0600500556[]
0600500557[]
0600500558[]
0600500559[]
0600500560[]
0600500561[]
0600500562[]
0600500563[]
0600500564[]
0600500565[]
0600500566[]
0600500567[]
0600500568[]
0600500569[]
0600500570[]
0600500571[]
0600500572[]
0600500573[]
0600500574[]
0600500575[]
0600500576[]
0600500577[]
0600500578[]
0600500579[]
0600500580[]
0600500581[]
0600500582[]
0600500583[]
0600500584[]
0600500585[]
0600500586[]
0600500587[]
0600500588[]
0600500589[]
0600500590[]
0600500591[]
0600500592[]
0600500593[]
0600500594[]
0600500595[]
0600500596[]
0600500597[]
0600500598[]
0600500599[]
0600500600[]
0600500601[]
0600500602[]
0600500603[]
0600500604[]
0600500605[]
0600500606[]
0600500607[]
0600500608[]
0600500609[]
0600500610[]
0600500611[]
0600500612[]
0600500613[]
0600500614[]
0600500615[]
0600500616[]
0600500617[]
0600500618[1 65 53 145 9 0 1; ]
0600500619[3 64 53 147 9 0 1; ]
0600500620[5 61 53 150 9 0 1; ]
0600500621[7 58 53 154 9 0 1; ]
0600500622[8 55 53 157 9 0 1; ]
0600500623[9 53 53 159 9 0 1; ]
0600500624[10 52 53 160 9 0 1; ]
0600500625[11 52 53 161 9 0 1; ]
0600500626[12 52 53 161 9 0 1; ]
0600500627[13 52 53 161 9 0 1; ]
0600500628[13 54 54 160 9 0 1; ]
0600500629[14 56 54 159 9 0 1; ]
0600500630[14 57 54 159 9 0 1; ]
0600500631[15 56 54 160 9 0 1; ]
0600500632[16 56 54 163 9 0 1; ]
0600500633[17 56 55 167 9 0 1; ]
0600500634[18 55 55 170 9 0 1; ]
0600500635[19 54 56 173 9 0 1; ]
0600500636[20 53 58 176 9 0 1; ]
0600500637[21 51 59 178 9 0 1; ]
0600500638[22 50 60 179 9 0 1; ]
0600500639[25 50 60 179 9 0 1; ]
0600500640[28 50 60 179 9 0 1; ]
0600500641[31 50 60 179 9 0 1; ]
0600500642[34 49 61 180 9 0 1; ]
0600500643[37 49 61 180 9 0 1; ]
0600500644[40 48 62 182 9 0 1; ]
0600500645[44 47 63 183 9 0 1; ]
0600500646[47 46 64 185 9 0 1; ]
0600500647[51 44 65 188 9 0 1; ]
0600500648[54 41 66 193 9 0 1; ]
0600500649[58 38 68 197 9 0 1; ]
0600500650[62 36 70 201 9 0 1; ]
0600500651[66 35 72 205 9 0 1; ]
0600500652[70 34 75 208 9 0 1; ]
0600500653[75 34 77 211 9 0 1; ]
0600500654[79 32 79 214 9 0 1; ]
0600500655[84 31 80 217 9 0 1; ]
0600500656[89 30 82 220 9 0 1; ]
0600500657[95 29 84 222 9 0 1; ]
0600500658[100 29 85 223 9 0 1; ]
0600500659[106 30 86 224 9 0 1; ]
0600500660[112 30 86 225 9 0 1; ]
0600500661[118 30 87 227 9 0 1; ]
0600500662[123 26 90 232 9 0 1; ]
0600500663[130 23 92 237 9 0 1; ]
0600500664[137 20 93 242 9 0 1; ]
0600500665[145 17 94 246 9 0 1; ]
0600500666[154 14 93 251 9 0 1; ]
0600500667[165 11 91 255 9 0 1; ]
0600500668[177 9 89 259 9 0 1; ]
0600500669[188 7 88 264 9 0 1; ]
0600500670[198 5 88 268 9 0 1; ]
0600500671[208 3 89 272 9 0 1; ]
0600500672[217 1 90 275 9 0 1; ]
0600500673[]
0600500674[]
0600500675[]
0600500676[]
0600500677[]
0600500678[]
0600500679[]
0600500680[]
0600500681[]
0600500682[]
0600500683[]
0600500684[]
0600500685[]
0600500686[]
0600500687[]
0600500688[]
0600500689[]
0600500690[4 93 20 55 10 1 1; ]
0600500691[12 94 20 54 10 1 1; ]
0600500692[20 95 20 54 10 0 1; ]
0600500693[]
0600500694[]
0600500695[]
0600500696[]
0600500697[]
0600500698[]
0600500699[]
0600500700[]
0600500701[]
0600500702[]
0600500703[]
0600500704[]
0600500705[]
0600500706[]
0600500707[]
0600500708[]
0600500709[]
0600500710[]
0600500711[]
0600500712[]
0600500713[]
0600500714[]
0600500715[]
0600500716[2 107 25 82 11 0 1; ]
0600500717[10 107 25 83 11 0 1; ]
0600500718[18 107 26 83 11 0 1; ]
0600500719[26 108 26 83 11 0 1; 0 104 28 84 13 0 1; ]
0600500720[33 111 26 84 11 0 1; 8 107 28 84 13 0 1; ]
0600500721[41 114 26 84 11 0 1; 16 108 28 86 13 0 1; ]
0600500722[48 116 26 84 11 0 1; 24 109 28 87 13 0 1; ]
0600500723[56 117 27 85 11 0 1; 32 110 28 88 13 0 1; ]
0600500724[65 118 27 86 11 0 1; 39 111 28 89 13 0 1; ]
0600500725[73 120 27 87 11 0 1; 47 112 28 90 13 0 1; ]
0600500726[80 121 28 88 11 0 1; 54 113 29 92 13 0 1; ]
0600500727[87 122 28 89 11 0 1; 61 114 30 93 13 0 1; ]
0600500728[94 123 29 90 11 0 1; 68 115 30 94 13 0 1; ]
0600500729[100 124 29 90 11 0 1; 74 116 30 95 13 0 1; ]
0600500730[106 126 29 90 11 0 1; 80 118 31 96 13 0 1; ]
0600500731[112 127 29 90 11 0 1; 86 119 31 97 13 0 1; ]
0600500732[117 130 29 88 11 0 1; 91 120 31 97 13 0 1; ]
0600500733[123 132 29 87 11 0 1; 96 122 31 99 13 0 1; ]
0600500734[128 133 29 87 11 0 1; 101 124 31 100 13 0 1; ]
0600500735[132 133 29 87 11 0 1; 105 124 31 100 13 0 1; ]
0600500736[137 132 29 88 11 0 1; 110 124 31 100 13 0 1; ]
0600500737[141 131 29 89 11 0 1; 114 123 31 99 13 0 1; 1 142 19 58 17 0 1; ]
0600500738[146 130 28 90 11 0 1; 118 121 31 99 13 0 1; 3 140 19 59 17 0 1; ]
0600500739[150 127 28 92 11 0 1; 122 119 31 99 13 0 1; 5 139 20 60 17 0 1; ]
0600500740[154 124 28 94 11 0 1; 126 118 31 100 13 0 1; 7 137 20 60 17 0 1; ]
0600500741[157 123 28 96 11 0 1; 129 115 31 102 13 0 1; 9 136 21 61 17 0 1; ]
0600500742[161 123 28 98 11 0 1; 133 113 31 104 13 0 1; 10 134 21 61 17 0 1; ]
0600500743[164 122 28 99 11 0 1; 136 112 31 106 13 0 1; 11 134 21 61 17 0 1; ]
0600500744[168 122 28 100 11 0 1; 140 112 31 108 13 0 1; 13 134 22 62 17 0 1; ]
0600500745[171 122 28 101 11 0 1; 143 113 31 109 13 0 1; 14 135 22 64 17 0 1; ]
0600500746[174 122 28 102 11 0 1; 146 113 31 110 13 0 1; 15 136 22 65 17 0 1; ]
0600500747[177 123 28 103 11 0 1; 149 113 31 111 13 0 1; 16 137 23 66 17 0 1; ]
0600500748[180 124 28 104 11 0 1; 152 114 31 111 13 0 1; 16 140 23 65 17 0 1; ]
0600500749[183 125 29 105 11 0 1; 155 115 31 111 13 0 1; 17 143 23 65 17 0 1; ]
0600500750[186 126 29 104 11 0 1; 158 117 32 111 13 0 1; 18 144 23 65 17 0 1; ]
0600500751[188 127 29 104 11 0 1; 160 117 32 111 13 0 1; 18 144 23 66 17 0 1; ]
0600500752[191 129 30 103 11 0 1; 163 117 32 111 13 0 1; 19 144 23 67 17 0 1; ]
0600500753[194 132 30 102 11 0 1; 165 117 32 112 13 0 1; 19 143 23 69 17 0 1; ]
0600500754[196 129 30 105 11 0 1; 168 117 33 112 13 0 1; 20 143 23 70 17 0 1; ]
0600500755[199 127 30 108 11 0 1; 170 116 33 113 13 0 1; 20 143 23 70 17 0 1; ]
0600500756[202 126 30 110 11 0 1; 172 115 34 115 13 0 1; 21 142 23 70 17 0 1; ]
0600500757[205 124 30 111 11 0 1; 174 114 34 117 13 0 1; 21 142 23 71 17 0 1; ]
0600500758[208 122 31 113 11 0 1; 177 113 35 118 13 0 1; 21 141 23 71 17 0 1; ]
0600500759[210 121 32 114 11 0 1; 179 112 35 120 13 0 1; 22 140 23 71 17 0 1; ]
